id,restaurant_id,star,comment
2746,151.0,5.0,"['일단', '친절한', '식당', '모든', '음식', '낯설면서도', '친숙한', '입맛', '정성', '보이', '플레이', '좋았어요']"
2747,151.0,4.0,"['스웨덴', '음식', '발효', '생소한', '몇개', '있지만', '와인', '페어', '음식', '분위기', '좋음']"
2748,151.0,5.0,"['코스', '시작', '요리', '하나', '하나', '정성', '모든', '코스', '맛있었고', '서비스', '친절', '없네요']"
2749,151.0,5.0,"['발효', '포인트', '전반', '있다', '응대', '좋았고', '생일', '조각', '케이크', '촛불', '레터', '서비스', '완벽했다', '마지막', '후식', '차가', '먼저', '다과', '좋을', '같다']"
2750,151.0,5.0,"['사진', '슬프네요', '맛있고', '친절하시고', '새로운', '경험', '상상', '맛있는', '특이한', '표현', '불가', '방문', '의사', '무조건', '있습니다', '후회', '없는']"
2751,151.0,5.0,"['맛있어요', '요리', '정석']"
2752,151.0,5.0,"['이정', '수준', '런치', '디너', '궁금해', '이뻐서', '테라스', '사진', '와인', '쭉쭉']"
2753,151.0,1.0,"['누가', '해도', '구지', '시간', '같지', '시간', '아까울']"
2754,151.0,4.0,"['런치', '코스', '이용', '코스', '구성', '밸런스', '좋았으며', '재료', '본연', '특성', '요리', '구성', '있습니다', '서비스', '분위기', '시설', '모두', '만족스러웠습니다', '다만', '성인', '남성', '기준', '아쉬웠으며', '연속', '디져트', '가지', '코스', '간소화', '좋을거', '같습니다', '기준', '이상', '식당', '웨이', '허용', '일부러', '있는', '식당', '웨이', '허용', '해당', '메뉴', '가도', '식당', '배고파서', '식당', '식당', '운영', '문제', '있는']"
2755,151.0,5.0,"['음식', '재미있으면서', '정말', '그렇다']"
2756,222.0,4.0,"['가격', '비싸서', '가끔', '방문', '가격', '부담', '같아요']"
2757,222.0,4.0,"['이북', '만두', '전문', '경치', '아주', '좋음', '발레파킹', '별도', '만두국', '담백한', '만두', '일품', '간이', '심심할', '있음', '냉채', '담백함', '만두', '여러가지', '김치', '만두전골', '심플', '괜찮음', '콩국수', '매우', '깔끔함']"
2758,222.0,2.0,"['동네', '만두전골', '맛있을듯', '슴슴한거', '좋아하는', '사람', '추천']"
2759,222.0,1.0,"['부암동', '좋다', '하나', '없는', '비싼', '발렛', '불친절한', '태도', '발렛비', '직접', '주차', '억지', '세차', '한지', '얼마', '시트', '벌레', '시체', '새똥', '같은', '만두국', '그만한', '값어치', '국물', '남편', '입맛', '예리해', '시큼하다', '설마', '미쉘', '우선', '먹음', '식사', '마치', '직원', '이상했으니', '확인', '어떻게', '남발', '확인', '계산', '다시', '사장', '국물', '상태', '라며', '그릇', '그릇', '메뉴', '많은', '아니고', '만두', '육수', '하나로', '고급', '식당', '가게', '운영', '점심', '세시', '변질', '육수', '하나', '컨트롤', '대처', '매우', '황당', '있고', '없고를', '이북', '만두', '만둣국', '많고', '상해', '음식', '야함', '우리', '다른', '주차', '없거나', '더워서', '목적', '아니라면', '덤탱이', '음식', '발렛', '착취', '당하지', '가지', '당부', '드림']"
2760,222.0,2.0,"['차안', '내한', '주차', '딱지', '전골', '국자', '쇠맛', '서빙', '불친절함', '갈수록', '퇴보', '간이', '삼삼하기에', '어르신', '좋아해서', '타의', '계속']"
2761,222.0,1.0,"['비싼고', '슴슴', '음식', '불친절한', '발렛', '발렛비', '기본', '삼천원', '맹맹한게', '문제', '아니고', '양도', '식사', '비도', '비싼데', '발렛비', '주차공간', '많은것도', '아니에요', '더운', '음식', '에어컨', '쾌적하지도', '어르신', '기분', '좋게']"
2762,222.0,1.0,"['차비', '마음']"
2763,222.0,1.0,"['오후', '즈음', '어머님', '모시', '입장', '당시', '좋았다', '식당', '세련', '만두', '한판', '콩국수', '하나', '주문', '음식', '있게', '그릇', '국자', '여기', '좋았다', '가위', '달라', '부탁드렸더니', '직원', '귀찮은', '응답', '한숨', '반찬', '비어', '있기에', '요청', '주방', '있을', '이따', '스테인레스', '반찬', '그대로', '우리', '테이블', '가지', '반찬', '툭툭', '싫은', '기색', '내면', '반찬', '요청', '식사', '즈음', '주변', '티슈', '오직', '우리', '식탁', '티슈', '비치', '있지', '티슈', '직접', '음식', '평범한', '오히려', '가격', '대우', '생각', '불만', '가득할', '콩국수', '좋게', '쫀득', '솔직하게', '질기', '개인', '콩국수', '국물', '스프', '메뉴', '만큼', '좋았지만', '느낌', '평범한', '굉장히', '불만족', '직원', '서비스', '태도', '방문', '의사', '없음', '이런', '식당', '미슐랭', '르망', '선정', '다시', '생각', '필요', '있다']"
2764,222.0,4.0,"['슴슴', '가격', '있지만', '방문']"
2765,222.0,1.0,"['떡국', '사용', '맑은', '국물', '사용', '떡국', '대한', '도전', '거기', '완패', '한국인', '익숙한', '음식', '승부', '의도', '지향', '없었음', '올리브오일', '가득한', '얇은', '빈대떡', '이해', '어려운']"
2766,222.0,1.0,"['주차', '개판', '여전하네']"
2767,222.0,2.0,"['처음', '발렛', '아저씨', '무슨', '오묘하게', '기분', '나쁘더군요', '처음', '나중', '괜찮겠지', '정말', '건강한', '음식', '좋은', '식당', '직원', '친절', '기분', '나쁜', '얼굴', '대응', '마지막', '기분', '나쁜', '마무리']"
2768,222.0,3.0,"['건강한', '음식', '느낌', '슴슴', '국물', '슴슴', '만두', '사악한', '가격', '양은', '넉넉합니다', '방문', '의사', '없지만', '매우', '아름다운', '구름', '경치', '주변', '경관', '백만불', '입니다', '경치', '행복한', '시간']"
2769,222.0,1.0,"['절대로', '외국인', '뭣모르', '블로그', '보고', '식당', '입니다', '일단', '만두', '이집', '정체', '불명', '만두', '좋고', '콩국수', '절대', '동네', '콩국수', '국물', '리터', '생수', '그런', '아주', '맑고', '옅은', '콩국', '물이', '가격', '둘째', '대기', '한국', '만두국', '착각', '외국', '불쌍해', '눈물', '이나']"
2770,222.0,1.0,"['건강한', '좋으나', '가성', '나쁨', '주차', '나쁨', '밑반찬', '김치', '깍두기', '가락', '없음', '만두', '국수', '사리', '추가', '하나', '국수', '인분', '가성', '나빠', '손님', '사리', '방지', '만두']"
2771,222.0,3.0,"['굳이', '아닙니다']"
2772,222.0,2.0,"['음식', '둘째', '안경', '직원', '아줌마', '싫은듯', '접시', '김치', '부탁', '귀찮은', '누가', '강제', '음식', '누가', '사주면']"
2773,222.0,1.0,"['아깝다는', '생각', '친절하지도', '직원', '표정', '발렛비']"
2774,222.0,1.0,"['맛없었어요', '하나', '간이', '안되어있어서', '실패했나', '국물', '따뜻한', '물이', '아무', '없는', '만두', '따뜻한', '생각', '미치겠네요']"
2775,222.0,1.0,"['서버', '반말', '겨우', '주문', '반말', '찍찍', '달라', '대꾸', '직원', '우리', '테이블', '담당', '그런게', '아니고', '다른', '서버', '기계', '불친절할', '있는지', '신기했음', '부모님', '모시', '악몽', '같은', '고객', '경험', '원수', '적극', '추천', '가게']"
2776,222.0,2.0,"['가격', '대비', '후회', '만두국', '만두', '작은거', '가격', '쎄서', '나름', '기대했는데', '건강한', '심심', '김치', '깍두기', '맛있슴', '생각', '여기', '맛집', '정말', '이해', '불가', '절대', '이해', '입맛', '이상한가요', '고급', '입맛', '정말', '그것', '궁금하네요']"
2777,222.0,3.0,"['다소', '평가', '있는', '만두', '다른', '없는', '다양한', '만두소', '개성', '있긴', '가격', '대비', '모로', '방문', '생각']"
2778,222.0,5.0,"['인왕산', '북한', '북악산', '맛집', '천연', '조미료', '건강']"
2779,222.0,1.0,"['주차장', '요원', '때문', '기분', '나빠', '텅텅', '주차장', '빌렛비', '잠깐', '커피콩', '사려', '시간', '주차', '시비', '기본', '서비스', '정신', '없으시네요', '진상', '손님', '있다', '해도', '시간', '제시', '주차', '있다던지', '아니면', '주차', '안된다고', '양해', '선택', '사항', '제시', '있는', '기본', '서비스', '교육', '안된', '장통', '인심', '서비스', '최악', '아주', '추억', '기분', '주변', '석파정', '구경']"
2780,222.0,5.0,"['자하', '냉채', '신의', '그니', '만두국', '맛있고', '만두', '맛있다', '계절', '별로']"
2781,222.0,5.0,"['비싸고', '양은', '적지', '사모님', '좋아하시는', '저희', '어머니', '데이트', '자주', '입니다', '간이', '세지', '음식', '정갈하고', '깔끔해서', '편안하다고', '있으면', '여기', '가을', '날씨', '좋을', '가구', '가게', '햇빛', '날씨', '좋을', '가면', '예뻐요']"
2782,222.0,1.0,"['불리', '가능한', '창렬', '비싼지', '이해']"
2783,222.0,4.0,"['고급', '맛있긴', '슴슴해', '진정한', '어른', '좋아하는']"
2784,222.0,3.0,"['슴슴', '만두']"
2785,222.0,1.0,"['변했고', '양도', '배고파서']"
2786,222.0,2.0,"['발렛파킹', '아저씨', '매우', '친절하', '근무', '아주머니', '김치', '달라', '요청', '요청', '없는', '테이블', '다시', '손님', '테이블', '우리', '테이블', '한가한', '시간', '본인', '잡담', '집중', '한지', '리필', '요청', '전골', '고기', '같은데', '개고기', '처럼', '부들', '부들한', '소고기', '질감', '아니라', '당황', '스러', '물만두', '두꺼워지고', '원래', '슴슴', '좋아했는데', '고기', '전골', '전통', '라면', '화장실', '개보', '어떨까']"
2787,222.0,1.0,"['예전', '변했고', '가격', '미친', '듯이']"
2788,222.0,1.0,"['맛있으면', '가격', '상관없이', '불쾌한', '경험', '후기', '만두', '전골', '아래층', '같은', '직원', '아예', '있고', '없고', '옆방', '취하', '단체', '손님', '매우', '시끄러워', '직원', '기도', '어려웠습니다', '전골', '있는데', '갑자기', '담당', '다른', '직원', '저희', '아무런', '설명', '냄비', '당황', '무슨', '상황', '파악', '저희', '테이블', '전골', '냄비', '저희', '다시', '겨우', '다시', '냄비', '아까', '전골', '냄비', '고춧가루', '만두', '저희', '다른', '테이블', '식사', '마치', '자리', '일어나고', '있었습니다', '생각', '누락', '있는', '손님', '상황', '설명', '사과', '기본', '아닌가싶습니다', '그랬으면', '오히려', '바빠서', '그랬나보다', '이해', '같아요', '나이', '테이블', '바쁘다고', '정말', '어떠한', '설명', '사과', '없는', '모습', '젊은', '손님', '무시', '처럼', '기분', '더욱', '좋지', '또한', '내내', '직원', '끼리', '상하', '관계', '타박', '모습', '보기', '좋지', '기본', '안된', '가게', '미슐랭', '놀라웠고', '이후', '어땠는지', '전혀', '궁금하지도']"
2789,222.0,5.0,"['사실', '음식점', '제일', '중요한건', '생각', '만두', '일단', '보시', '후회', '안함', '서비스', '맛있어서']"
2790,222.0,1.0,"['장소', '별로', '불친절', '디폴트']"
2791,222.0,2.0,"['만둣국', '만둣국', '이전', '전골', '괜찮음']"
2792,222.0,1.0,"['미쉐린', '기대', '방문', '좋았던', '아쉬웠던', '좋았던', '분위기', '김치', '맛있음', '아쉬웠던', '가성', '김치', '만두', '빈대떡', '만둣국', '빈대떡', '식감', '씁쓸한', '절대', '해당', '가격', '대한', '퀄리티', '아니었어요', '만둣국', '만두', '동네', '분식집', '맛있어요', '네이버', '후기', '좋은', '있더라구요', '카맵', '후기', '확인', '이해', '안되는', '부분', '발렛주차', '식사', '언덕', '있어서', '주차', '어려운', '식당', '방문', '고객', '서비스', '차원', '발렛주차', '아니면', '발렛', '비용', '발생', '사전', '설명', '생각', '갑자기', '하니', '당황', '그럴거였으면', '여기', '식당', '주차', '저희', '방문', '의사', '없습니다']"
2793,222.0,5.0,"['슴슴하', '고급', '느낌', '만두', '이런', '느낌', '같은데', '신기했어어요']"
2794,222.0,5.0,"['만두', '만두전골', '정말', '고급', '맛있어요', '전골', '자극', '깔끔하고', '깊은', '사리', '추가', '생면', '좋고', '국물', '존맛', '모듬', '만두', '식감', '좋았어요', '직원', '센스', '좋아요', '친구', '김치', '물티슈', '부탁드렸는데', '세제', '덕분', '즐거운', '식사', '다음']"
2795,222.0,1.0,"['만둣국', '없고', '내용물', '없는데', '그릇', '강탈', '당한', '느낌', '식당', '입니다', '올해', '만둣국', '제일', '가성', '자신', '식당', '치도', '발레파킹', '다시', '방문']"
2796,222.0,1.0,"['누락', '다른', '테이블', '먼저', '우리', '문의', '어떠한', '사과', '그러고도', '김치', '다른', '테이블', '언제', '김치', '있어야', '주지', '라며', '소리', '짜증', '참고', '머리카락', '판단', '기분', '운영', '미쉐린', '배짱']"
2797,222.0,5.0,"['맛있는데', '후기', '이런지']"
2798,222.0,2.0,"['아니었는데', '만두국', '아쉬웠어요', '만두국', '깔끔하고', '괜찮은데', '전체', '편이', '공기밥', '무질', '깜짝', '놀람', '거의', '맛없', '방문', '의사', '없습니다']"
2799,222.0,3.0,"['전체', '슴슴', '재료', '비싼', '이유', '있었습니다', '후기', '불친절하다는', '이야기', '많아서', '걱정', '직원', '친절하셔서', '맛있게']"
2800,222.0,1.0,"['만두국', '별로', '입니다']"
2801,222.0,1.0,['만두']
2802,222.0,1.0,"['없습니다', '비비고', '만두']"
2803,222.0,1.0,"['만두국', '만두국', '추천', '작고', '비싸다고', '김치', '직원', '끼리', '진한', '국물', '아니고', '심심한', '편이', '취향', '가세', '불친절', '많아']"
2804,222.0,3.0,"['유명한', '방문', '평일', '한가한', '시간대', '방문', '널널', '만두', '맛있었고', '삼삼한', '느낌', '담백한', '만두전골', '부담', '맛있었습니다', '가격', '부담스러워요', '여름', '한가해서', '그랬는지', '냉방', '미리', '처음', '더웠어요', '직원', '친절한', '아니였습니다', '같아요']"
2805,222.0,4.0,"['만두', '강하지', '은은하게', '좋았어요', '자극', '담백한', '좋아하는', '좋을', '같아요']"
2806,222.0,1.0,"['많은것도', '아니고', '있는것도', '아니고', '가격', '아니고', '미슐랭']"
2807,222.0,4.0,"['부터', '할머니', '만두', '전골', '자주', '방문', '발렛', '셀프', '주차', '가능하고', '분위기', '한적합니다', '사실', '입맛', '자극', '없어서', '슴슴', '음식', '체적', '플레이', '깔끔하고', '예뻤고', '오히려', '슴슴한', '어르신', '입맛', '가격', '전체', '그다지', '저렴하지는', '그다지', '납득', '가격', '아니었습니다', '할머니', '자주', '같아요', '사장', '직원', '조금', '불친절하신건', '사실', '같아요', '손님', '기분', '좋게', '식사', '시정', '좋겠어요']"
2808,222.0,1.0,"['최악', '없고', '어이없게', '비쌈', '부모님', '구기동', '살때', '어머니', '때문', '가성', '어이', '없었는데', '금보', '얼척', '없음']"
2809,222.0,3.0,"['보통', '주문', '만두전골']"
2810,222.0,2.0,"['괜찮은데', '정말', '어처구니없는', '가격', '대부분', '어르신', '상대', '그런지', '가격', '아님', '바빠서', '그런지', '시크', '태도', '보너스', '만족하고', '방문', '컨데', '없음']"
2811,222.0,5.0,"['아주', '정갈하고', '깔끔하다', '슴슴', '평이', '많은데', '만두', '짭잘함', '직원', '발렛', '모두', '친절했음', '콩국수', '안해', '소금', '생각', '듬뿍', '맛있음']"
2812,222.0,2.0,['개인']
2813,222.0,1.0,['콩국수']
2814,222.0,2.0,"['가격', '대비', '이정', '다시', '깔끔해요', '친절합니다', '비싸고', '친절해서', '다시', '방문', '입니다']"
2815,222.0,1.0,"['가격', '직원', '굉장히', '불친절함', '다시', '방문']"
2816,222.0,5.0,"['사랑', '만두국', '빈대떡', '맛있어요']"
2817,222.0,1.0,"['가족', '식사', '된장', '직접', '사려', '원산지', '어머니', '정확한', '나쁜', '좋은', '원산지', '원래', '아닌지요', '있던', '아저씨', '된장', '된장', '그러는데', '상황', '자체', '무척', '당혹스럽고', '기분']"
2818,222.0,1.0,"['비싼', '가격', '불친절']"
2819,222.0,4.0,"['슴슴', '매력', '식사', '풍경', '최고', '다만', '불친절해서', '아쉽다']"
2820,222.0,1.0,"['이북', '만두국', '생각', '비싸고', '별로', '직원', '정말', '불친절함', '추천']"
2821,222.0,1.0,"['발렛', '주차', '자리', '없으니', '불법', '주차', '하라', '과태료', '부과', '이런', '영업', '음식점', '처음', '별로', '주차', '때문', '허겁지겁', '경고']"
2822,222.0,4.0,"['만둣국', '맛있어요', '국물', '조금', '간이', '있고', '만두', '고기', '만두', '슴슴해', '남편', '좋다고', '만둣국', '빈대떡', '맛있었어요', '방문', '후기', '안좋', '많아서', '사실', '가기', '고민', '불친절해서', '마음', '서요', '웬걸', '주차', '안내', '분도', '친절하시구', '친절하세요', '서빙', '세명', '직원', '사장', '마주', '좋았습니다']"
2823,222.0,1.0,"['호불호', '갈릴', '있지만', '입맛', '좋았음', '직원', '불친절함에', '기분', '나쁨', '방문', '의사', '없음']"
2824,222.0,4.0,"['만두', '정말', '최고', '가면', '갈수록', '직원', '관리', '안되는게']"
2825,222.0,1.0,"['불쾌하고', '불편하고']"
2826,222.0,4.0,"['설거지', '완료', '조미료', '깔끔한', '자극', '좋아하는', '사람', '밍밍', '가격', '슬프다']"
2827,222.0,1.0,"['사장', '발렛하', '아저씨', '교육', '식사', '커피한잔', '테이크아웃', '발렛비', '무슨', '벼슬', '아치', '어이없어서', '서빙', '친절하고', '좋았음']"
2828,222.0,2.0,"['건강한', '정갈한', '전경', '좋은데', '가격', '대비', '부산스러운', '분위기', '답답한', '응대']"
2829,222.0,3.0,"['약간', '평양', '먼처럼', '심심한', '호불호']"
2830,222.0,4.0,"['가격', '발렛', '때문', '만족스러운', '식사', '아시', '전골', '만두', '항상', '불편했는데', '편해서', '좋았음', '심심한', '확실히', '호불호', '갈림', '국물', '만두', '평냉', '밍밍', '오히려', '자극', '좋았음', '평냉', '좋아하는데', '입맛', '어르신', '모시', '오기', '좋을', '같고', '미리', '전화', '예약', '창가', '경치', '식사', '좋다']"
2831,222.0,1.0,[]
2832,222.0,2.0,"['웨이', '불친절', '비싼', '가격']"
2833,222.0,1.0,"['이집', '미슐랭', '의문', '입니다', '만두국', '육수', '그대로', '맹물', '입니다', '여러가지', '입니다']"
2834,222.0,3.0,"['대단한', '아니고', '우리', '만두', '맛임', '분위기', '조으네요']"
2835,222.0,5.0,"['슴슴', '하이', '존맛', '만두', '필수']"
2836,222.0,3.0,"['양심', '없는', '가격', '심심하고', '맛있음', '두꺼', '평소', '얇은', '두꺼운', '중국', '만두', '중간', '수준']"
2837,222.0,4.0,"['약간', '평양', '냉면', '만두국', '이런', '느낌', '만두전골', '자극', '걱정', '오히려', '담백하면서', '깊은', '가격', '생각', '조금', '비싼가', '뭔가', '전통', '어르신', '좋아할거', '같음']"
2838,222.0,5.0,"['가격', '저렴', '주차', '조금', '어려움']"
2839,222.0,1.0,"['차라리', '근처', '계열', '사나', '우육', '주차', '편한것도', '아니고', '특별히', '좋은', '아닌데', '가격', '가치', '없음']"
2840,222.0,3.0,"['만두', '독특해서', '있기는', '굳이', '가까이', '야하는', '어른', '슴슴', '좋아하는', '좋아하는', '같아요']"
2841,222.0,1.0,"['만둣국', '그렇다']"
2842,222.0,1.0,"['주차장', '소도', '있는데', '발렛', '서비스', '좋군요', '소문', '배부른']"
2843,222.0,5.0,"['가격', '모든', '필요', '이상', '훌륭함', '만두', '아니라', '다른', '훌륭함']"
2844,222.0,5.0,"['슴슴하', '만두', '최고', '김치', '맛있어용']"
2845,222.0,1.0,"['만두', '대가', '멀었거나']"
2846,222.0,3.0,"['장소', '좋은데', '가격', '만두국', '중간', '사이즈', '만두', '천원', '같아요', '양심', '없는', '가격', '발레', '주차', '비도']"
2847,222.0,3.0,"['만두전골', '먹음', '간이', '세지', '무난', '맛임', '미슐랭', '이름', '그런지', '가성', '오지']"
2848,222.0,5.0,"['만두국', '콩국수', '빈대떡']"
2849,222.0,5.0,"['미슐랭', '가이드', '각종', '방송', '매체', '만두', '맛집', '소개', '만두국', '만두국', '스타일', '완전', '다름', '만두국', '슴슴', '육수', '만두국', '진한', '사골', '육수', '베이', '스임', '만두국', '제공', '만두', '크기', '만두소', '성해서', '식감', '좋고', '만두국', '만두', '사이즈', '아담해서', '넣기', '좋음', '만두국', '간이', '슴슴', '편이', '호불호', '있을', '수도', '있을듯', '만두국', '평양', '냉면', '느낌', '건강해지는', '멋진', '부암동', '감상', '저절로', '힐링']"
2850,222.0,3.0,"['예쁘고', '깔끔하지만', '가성', '안좋은', '같아요']"
2851,222.0,1.0,"['아기', '의자', '아기', '이유식', '달라', '간다', '백발', '여자', '사장', '파시', '번창', '중요한건', '가격', '만둣국', '맛있어야', '번창', '미슐랭', '의심스러울', '지경']"
2852,222.0,5.0,"['깔끔한', '만두', '맛있지만', '뚜기', '맛집', '입니다', '만두국', '슴슴', '국물', '평양', '냉면', '스타일', '비슷해서', '호불호', '있을', '같네요']"
2853,222.0,3.0,"['만두전골', '앵두', '화채', '유자청', '사리', '주문', '만두전골', '심심하지만', '맑은', '멸치', '국물', '싱겁게', '괜찮았어요', '앵두', '화채', '상큼', '시원', '달달', '맛있었고', '유자청', '쫄깃', '유자', '은은하게', '달달', '후식', '좋았습니다', '만두', '그렇고', '방문', '의사', '없지만', '한번', '방문', '나쁘지', '같네요']"
2854,222.0,3.0,"['슴슴', '특징', '평양', '냉면', '같은', '느낌', '좋았어요', '이상', '확실히', '서비스', '이나', '친절', '아쉬웠어요', '단골', '경우', '예외', '같았어요', '다른', '후기', '서비스', '친절', '음식', '가격', '대가', '높은', '사실', '다시', '방문', '같아요']"
2855,222.0,2.0,"['만두국', '비싼']"
2856,222.0,3.0,['비싸네요']
2857,222.0,2.0,['정돈']
2858,222.0,1.0,"['특이한', '깔끔한', '국물', '매우', '좋았어요', '사악한', '가격', '매우', '다시']"
2859,222.0,1.0,"['가격', '비싸고', '주인', '정말', '인의', '있어서', '손님', '대하', '입니다', '무시', '당한', '기분', '나쁘네요']"
2860,222.0,1.0,"['없는', '빈대떡', '만두국', '싱거워서', '밍밍', '가격', '무서웠어요', '게다가', '인원', '많고', '위치', '편한', '아니어서', '가지', '발렛비', '없을']"
2861,222.0,1.0,"['없으면서', '가격', '비싸면서', '불친절', '정말', '추천', '처음']"
2862,222.0,2.0,"['조금', '넉넉한', '마음', '이면', '좋을텐데']"
2863,222.0,4.0,"['종로', '부암동', '맛집', '자하', '만두', '슴슴', '좋아하는', '추천', '만두', '전문', '음식점', '평양', '냉면', '매니아', '라면', '입맛', '자극', '국물', '진해야', '만둣국', '생각', '실망할', '수도', '있어요', '김치', '칼칼하고', '시원해서', '맛있어요', '라이언', '자하', '상차림', '방문']"
2864,222.0,1.0,"['인왕산', '산행후', '맛집', '만두국', '점심', '맛있게', '생각', '만두국', '비싸고', '맛없는', '동행', '일행', '한마디', '아깝다였다', '만두']"
2865,222.0,1.0,"['기자', '있어서', '기대하고', '가격', '최상', '최하', '만두', '입니다']"
2866,222.0,1.0,"['직원', '불친절', '자체', '상한', '만두', '값어치', '하나', '기분', '안좋으니', '없을', '친구', '한양도성', '순례', '인왕산', '코스', '북악', '코스', '진입', '녹두', '막걸리', '한잔', '오늘', '시골', '가족', '데리', '완전', '어마', '무시', '여기', '직원', '서비스', '상해', '중간층', '머리', '직원', '사장', '거론', '사장', '확실히', '아닌', '깉은데', '그렇다면', '직원', '관리', '필요한게', '아닌가', '덕분', '처음', '가족', '만두', '대한', '평이', '좋지', '기분', '상해', '북악', '코스', '내내', '기분', '좋았어요']"
2867,222.0,3.0,"['다른데서도', '흔하게', '있는', '만두']"
2868,222.0,5.0,"['가격', '사악함에', '국물', '숟갈', '바로', '납득']"
2869,222.0,1.0,"['미술관', '관람', '아내', '처제', '이서', '모두', '실망', '근래', '최고', '실수', '아내', '싸움', '가격', '만두국', '이렇다니', '조미료', '없는', '본연', '얘기', '많은데', '두꺼운', '두피', '두부', '숙주', '고기', '약간', '글쎄요', '가격', '이면', '고명', '소고기', '뭉텅이', '정말', '맛집', '리뷰', '처음']"
2870,222.0,2.0,"['육수', '밋밋하고', '두피', '약간', '만두소', '고기', '있는데도', '육류', '고소함은', '전혀', '없고', '간이', '거의', '안되어', '있는', '환자', '같았어요', '가격', '만두', '양은', '주문', '녹두', '고기', '없는', '손바닥', '크기', '눈치', '보머', '김치']"
2871,222.0,2.0,"['환상', '없고', '비싸요']"
2872,222.0,2.0,"['근처', '유명한', '만두', '비교', '여기', '만두전골', '제일', '비싼데', '별로', '없고', '제일', '평이함', '가격', '이면']"
2873,222.0,2.0,"['풍경', '환상', '입니다', '떼거리', '문화', '거품', '허황', '생각', '듭니']"
2874,222.0,4.0,"['비싸지만', '슴슴', '맛있었습니다']"
2875,222.0,5.0,['항상']
2876,222.0,1.0,"['가성', '없음', '방문', '의사', '없음', '삼계탕', '비싼', '만둣국', '그럴만', '가격', '아님', '차비', '발렛파킹', '비쌈']"
2877,222.0,4.0,"['르망', '시기', '개인', '새로운', '지평', '가격', '대비', '양은', '아쉽다', '호두', '떨기']"
2878,222.0,1.0,"['소문', '방송', '블로그', '맛집', '미슐렝', '심심하고', '만두', '두껍고', '평범', '가격', '최악', '방문', '절대', '없음']"
2879,222.0,2.0,[]
2880,222.0,2.0,"['비비고', '만두', '만두', '손가락', '크기', '저렴', '만두소', '심지어', '만두', '간장', '주방', '소금', '그릇', '있었다', '실망', '차비', '발렛비', '가족', '어르신', '좋아하지', '아니야', '어르신', '맛있는', '좋아할']"
2881,222.0,1.0,"['아닌', '무염', '조미료', '재료', '가격']"
2882,222.0,4.0,"['오래된', '여전히', '매력', '주차', '편하고', '깔끔한', '만두', '게다가', '엄청난', '맛집', '추천', '포인트', '많은', '다만', '원래', '저렴하진', '가격', '점점', '부분', '조금', '아쉬워용']"
2883,222.0,1.0,['불친절해서']
2884,222.0,2.0,"['평양', '냉면', '슴슴', '본연', '좋아한다면', '개인', '글쎄', '가게', '깔끔하고', '직원', '친절하나', '식당', '당연한', '사항', '가장', '중요한', '절대', '가격', '납득', '있는', '아니라고']"
2885,222.0,2.0,"['그렇게도', '없나', '냉동', '만두국', '발렛바킹', '눈탱', '기분', '더럽네']"
2886,222.0,1.0,"['대체', '만두', '그렇고', '만두국', '멸치', '육수', '하나', '아깝다']"
2887,222.0,5.0,"['깔끔하고', '담백하고', '편한', '만둣국']"
2888,222.0,1.0,"['맛있음', '서비스', '개판', '방문', '의사', '절대', '없음']"
2889,222.0,4.0,"['깔끔하고', '담백한', '저염식', '건강한', '음식']"
2890,222.0,3.0,"['음식', '정말', '맛있어요', '가격', '고급', '만두', '손님', '응대', '서비스', '신경', '같습니다']"
2891,222.0,5.0,"['분위기', '좋고', '좋고', '기분', '어머니', '모시', '자극', '편안한', '여름', '만두', '신선하고', '맛있다', '기본', '충실한', '어르신', '좋아하실']"
2892,222.0,5.0,"['맛있다', '담백하면서', '맛있다', '전골', '만두', '만두국', '콩국수', '맛있다', '발렛비', '무료', '같다']"
2893,222.0,1.0,"['미쉐린', '맛없는건', '아니어서', '둘째', '서버', '불친절해서']"
2894,222.0,5.0,"['댓글', '조미료', '당연히', '없죠', '본연', '그대로']"
2895,222.0,1.0,"['추가', '주문', '강요', '분위기', '불친절한']"
2896,222.0,3.0,"['삼삼해서', '취향', '가격', '너무함']"
2897,222.0,2.0,"['어린이날', '오후', '대기', '순번', '만두국', '만두국', '만두', '육수', '모두', '약간', '심심하다', '간장', '김치', '깍두기', '심심하다', '가격', '가성', '딱히']"
2898,222.0,1.0,"['별하나', '아까워요', '무슨', '자존심', '망해야하는', '식당', '입니다', '요리', '승부', '전혀', '발렛비', '가격', '그러는지', '교만', '극치', '식당']"
2899,222.0,1.0,"['맛없어요', '비싸고']"
2900,222.0,1.0,"['가격', '여기', '아님', '발렛비용', '별꼴']"
2901,222.0,2.0,"['심심하고', '깔끔한', '시원한', '전망', '식당', '같습니다', '만두국', '솔직히', '비쌉니다', '발레', '파킹', '비도']"
2902,222.0,3.0,"['방문', '의사', '없지만', '맛있게', '솔직히', '만두', '아무', '전골', '고기랑', '야채', '뜨끈하게', '만둣국', '오시', '라면', '북촌', '있는', '생가', '칼국수', '만둣국', '추천']"
2903,222.0,1.0,"['평범', '위치', '타고', '가기', '좋음', '타고', '가면', '발렛비', '길거리', '불법', '주차', '동네', '식당', '평가', '거품', '많은', '같음']"
2904,222.0,3.0,"['만두', '평양', '냉면']"
2905,222.0,4.0,"['애매한', '위치', '있지만', '깔끔한']"
2906,222.0,5.0,['필요없는']
